Papel,Nome do fundo,CNPJ,Valor,Ticker,Ano
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
SNCI11,SUNO RECEBIVEIS IMOB FII,41.076.710/0001-82,2555750.0,AFHI11,2021
Desconhecido,TISHMAN SPEYER RENDA CORPORATIVA FII,34.847.042/0001-84,128519688.64,ALZR11,2024
Desconhecido,ALIANZA DIGITAL FII,38.293.862/0001-22,53117240.54,ALZR11,2024
Desconhecido,FATOR VERITA MULTIESTRATEGIA FII,51.870.412/0001-13,33234728.2,ALZR11,2024
Desconhecido,FATOR RENDA ESTRUTURADA FII,49.553.783/0001-20,14564250.23,ALZR11,2024
Desconhecido,DEVANT PROPERTIES FII,42.922.127/0001-08,13963203.82,ALZR11,2024
GGRC11,GGR COVEPI RENDA FII - RESPONSABILIDADE LIMITADA,26.614.291/0001-00,9635545.92,ALZR11,2024
Desconhecido,TISHMAN SPEYER RENDA CORPORATIVA FII,34.847.042/0001-84,128324600.0,ALZR11,2023
Desconhecido,ALIANZA DIGITAL REALTY FII,38.293.862/0001-22,50199207.85,ALZR11,2023
Desconhecido,FATOR VERITA MULTIESTRATEGIA FII,51.870.412/0001-13,37765000.0,ALZR11,2023
Desconhecido,FATOR RENDA ESTRUTURADA,49.553.783/0001-20,15000000.0,ALZR11,2023
Desconhecido,DEVANT PROPERTIES FII,42.922.127/0001-08,12358982.1,ALZR11,2023
Desconhecido,ALIANZA DIGITAL REALTY FII,38.293.862/0001-22,50673688.0,ALZR11,2022
KNCR11,KINEA RENDIMENTOS IMOB.FII (ITAU),16.706.958/0001-32,21200783.18,ALZR11,2022
Desconhecido,DAYCOVAL D235 FUNDO DE INVESTIMENT,42.922.127/0001-08,15068685.66,ALZR11,2022
VRTA11,FATOR VERITA FUNDO DE INVESTIMENTO,11.664.201/0001-00,7112622.0,ALZR11,2022
Desconhecido,ALIANZA DIGITAL REALTY FII,38.293.862/0001-22,51909403.7,ALZR11,2021
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS FII,16.706.958/0001-32,17210383.4,ALZR11,2021
Desconhecido,SIG CAPITAL REC PUL FII,40.011.324/0001-40,2075000.0,ALZR11,2021
CACR11,AF INVEST FII,32.065.364/0001-46,1239545.5,ALZR11,2021
Desconhecido,TISHMAN SPEYER RENDA CORPORATIVA FII,34.847.042/0001-84,1000000.0,ALZR11,2021
LFTT11,FII LOFT II - LFTT11,24.796.967/0001-90,1045364.01,APTO11,2024
LFTT11,FII LOFT II - LFTT11,24.796.967/0001-90,1515800.83,APTO11,2023
LFTT11,FII LOFT II - LFTT11,24.796.967/0001-90,1434319.56,APTO11,2022
LFTT11,FII LOFT II - LFTT11,24.796.967/0001-90,1878959.17,APTO11,2021
RVBI11,RVBI,35.507.457/0001-71,1415997.3,ARRI11,2024
EDGA11,EDGA11,15.333.306/0001-37,55770.0,ARRI11,2024
MORC11,MORC11,40.102.474/0001-69,1522277.4,ARRI11,2023
KNSC11,KNSC11,35.864.448/0001-38,1314750.0,ARRI11,2023
CACR11,CACR16,32.065.364/0001-46,513900.0,ARRI11,2023
EDGA11,EDGA11,15.333.306/0001-37,67500.0,ARRI11,2023
CACR11,CACR11,32.065.364/0001-46,2877427.0,ARRI11,2022
Desconhecido,KNSC11,03.586.444/8001-38,1284000.0,ARRI11,2022
MORC11,MORC11,40.102.474/0001-69,468850.0,ARRI11,2022
EDGA11,EDGA11,15.333.306/0001-37,54060.0,ARRI11,2022
MORC11,MORC11,40.102.474/0001-69,2003800.0,ARRI11,2021
BTCR11,BTCR11,29.787.928/0001-40,1632367.62,ARRI11,2021
CACR11,CACR11,32.065.364/0001-46,111170.0,ARRI11,2021
EDGA11,EDGA11,15.333.306/0001-37,69240.0,ARRI11,2021
KNIP11,KNIP11,24.960.430/0001-13,3590420.0,ARRI11,2020
BTCR11,BTCR11,29.787.928/0001-40,2702730.27,ARRI11,2020
RECR11,RECR11,28.152.272/0001-26,1112000.0,ARRI11,2020
KNCR11,KNCR11,16.706.958/0001-32,889128.7,ARRI11,2020
KNHY11,KNHY11,30.130.708/0001-28,735540.0,ARRI11,2020
CPTS11,CPTS11,18.979.895/0001-13,520750.0,ARRI11,2020
EDGA11,EDGA11,15.333.306/0001-37,92700.0,ARRI11,2020
Desconhecido,FLAMENGO FII,40.414.001/0001-05,39501233.85,ASMT11,2024
Desconhecido,FLAMENGO FII,40.414.001/0001-05,37843860.27,ASMT11,2023
Desconhecido,FLAMENGO FII,40.414.001/0001-05,38326398.46,ASMT11,2022
RBRY11,RBRY11,30.166.700/0001-11,16657942.0,BARI11,2024
Desconhecido,CYCR11,36.501.233/0001-15,5702906.08,BARI11,2024
KNHY11,KNHY11,30.130.708/0001-28,5303434.5,BARI11,2024
VGIP11,VGIP11,34.197.811/0001-46,4577185.28,BARI11,2024
KNIP11,KNIP11,24.960.430/0001-13,4140900.0,BARI11,2024
CVBI11,CVBI11,28.729.197/0001-13,2639240.34,BARI11,2024
GAME11,GAME11,41.269.052/0001-45,1376241.18,BARI11,2024
RBRY11,RBRY11,30.166.700/0001-11,20050248.75,BARI11,2023
Desconhecido,CYCR11,36.501.233/0001-15,6310750.38,BARI11,2023
VGIP11,VGIP11,34.197.811/0001-46,4573035.52,BARI11,2023
KNIP11,KNIP11,24.960.430/0001-13,4109510.0,BARI11,2023
KNHY11,KNHY11,30.130.708/0001-28,3667150.0,BARI11,2023
CVBI11,CVBI11,28.729.197/0001-13,2595711.69,BARI11,2023
GAME11,GAME11,41.269.052/0001-45,1434274.74,BARI11,2023
KNIP11,IBCR11,24.960.430/0001-13,561861.66,BARI11,2023
MXRF11,MXRF11,97.521.225/0001-25,12623931.97,BARI11,2022
VGIP11,VGIP11,34.197.811/0001-46,6936888.86,BARI11,2022
Desconhecido,CYCR11,36.501.233/0001-15,4460000.0,BARI11,2022
KNIP11,KNIP11,24.960.430/0001-13,3953850.0,BARI11,2022
KNHY11,KNHY11,30.130.708/0001-28,3472255.0,BARI11,2022
CVBI11,CVBI11,28.729.197/0001-13,2640607.4,BARI11,2022
GAME11,GAME11,41.269.052/0001-45,1286665.77,BARI11,2022
IBCR11,IBCR11,40.011.251/0001-96,1205550.0,BARI11,2022
GAME11,GAME13,41.269.052/0001-45,128674.65,BARI11,2022
MXRF11,MXRF11,97.521.225/0001-25,12661465.96,BARI11,2021
VGIP11,VGIP11,34.197.811/0001-46,6247219.2,BARI11,2021
Desconhecido,CYCR11,36.501.233/0001-15,5000000.0,BARI11,2021
KNCR11,KNCR11,16.706.958/0001-32,4814370.0,BARI11,2021
KNIP11,KNIP11,24.960.430/0001-13,4472860.0,BARI11,2021
KNHY11,KNHY11,30.130.708/0001-28,3816605.0,BARI11,2021
CVBI11,CVBI11,28.729.197/0001-13,3105391.02,BARI11,2021
GAME11,GAME13,41.269.052/0001-45,1500000.0,BARI11,2021
RBRR11,RBRR13,29.467.977/0001-03,977914.8,BARI11,2021
KNCR11,KNCR11,16.706.958/0001-32,8606330.25,BARI11,2020
MXRF11,MXRF11,97.521.225/0001-25,7200600.0,BARI11,2020
KNIP11,KNIP11,24.960.430/0001-13,6264052.56,BARI11,2020
KNHY11,KNHY11,30.130.708/0001-28,4330260.0,BARI11,2020
CVBI11,CVBI11,28.729.197/0001-13,3051945.3,BARI11,2020
VGIP11,VGIP11,34.197.811/0001-46,2712860.34,BARI11,2020
KNCR11,KNCR11,16.706.958/0001-32,9014764.5,BARI11,2019
MXRF11,MXRF11,97.521.225/0001-25,7779611.68,BARI11,2019
MCCI11,MCCI11,23.648.935/0001-84,6322000.0,BARI11,2019
KNIP11,KNIP11,24.960.430/0001-13,5565869.4,BARI11,2019
OUJP11,OUJP11,26.091.656/0001-50,839098.0,BARI11,2019
BTCR11,BTCR11,29.787.928/0001-40,234878.1,BARI11,2019
VGIR11,VGIR11,29.852.732/0001-91,182505.0,BARI11,2019
KNIP11,KINEA ÍNDICES DE PREÇOS - FII,24.960.430/0001-13,24535602.9,BBFO11,2024
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS - FII,16.706.958/0001-32,19845320.0,BBFO11,2024
XPML11,XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,28.757.546/0001-00,18969398.25,BBFO11,2024
HGLG11,CSHG LOGÍSTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,11.728.688/0001-47,17878659.0,BBFO11,2024
KNRI11,KINEA RENDA IMOBILIÁRIA - FII,12.005.956/0001-65,17170996.1,BBFO11,2024
CPTS11,CAPITÂNIA SECURITIES II - FII,18.979.895/0001-13,15556862.4,BBFO11,2024
XPLG11,XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,26.502.794/0001-85,15476605.76,BBFO11,2024
KNHY11,KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30.130.708/0001-28,15323150.7,BBFO11,2024
Desconhecido,HEDGE BRASIL SHOPPING - FII,08.431.747/0001-06,13843616.67,BBFO11,2024
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS - FII,11.160.521/0001-22,13604192.8,BBFO11,2024
TGAR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,25.032.881/0001-53,13551547.46,BBFO11,2024
LVBI11,FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,30.629.603/0001-18,12429110.24,BBFO11,2024
VGIP11,VALORA CRI ÍNDICE DE PREÇO - FII,34.197.811/0001-46,12299823.9,BBFO11,2024
HSML11,HSI MALL FUNDO DE INVESTIMENTO IMOBILIARIO,32.892.018/0001-31,11842432.8,BBFO11,2024
HGRU11,SHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,29.641.226/0001-53,11822779.08,BBFO11,2024
BTLG11,BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,11.839.593/0001-09,11680924.5,BBFO11,2024
MCCI11,MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,23.648.935/0001-84,10770305.0,BBFO11,2024
RECR11,FII REC RECEBÍVEIS IMOBILIÁRIOS,28.152.272/0001-26,10553634.0,BBFO11,2024
RBRR11,FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,9587960.25,BBFO11,2024
CVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI,28.729.197/0001-13,8764292.86,BBFO11,2024
TRXF11,TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,28.548.288/0001-52,8750536.0,BBFO11,2024
MALL11,GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,26.499.833/0001-32,8422621.6,BBFO11,2024
CACR11,CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FII,32.065.364/0001-46,8415730.6,BBFO11,2024
GARE11,FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN REAL ESTATE,37.295.919/0001-60,7610644.62,BBFO11,2024
PVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,35.652.102/0001-76,4520740.0,BBFO11,2024
KNCR11,KINEA RENDIMENTOS IMOBILIARIOS - FII,16.706.958/0001-32,29574877.0,BBFO11,2023
KNIP11,KINEA ÍNDICES DE PREÇOS - FII,24.960.430/0001-13,25686635.61,BBFO11,2023
XPLG11,XP LOG FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,26.502.794/0001-85,19520542.8,BBFO11,2023
HGLG11,CSHG LOGÍSTICA - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,11.728.688/0001-47,16986271.4,BBFO11,2023
KNRI11,KINEA RENDA IMOBILIÁRIA - FII,12.005.956/0001-65,16724437.0,BBFO11,2023
XPML11,XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII,28.757.546/0001-00,16472108.16,BBFO11,2023
Desconhecido,HEDGE BRASIL SHOPPING - FII,08.431.747/0001-06,15130508.25,BBFO11,2023
LVBI11,FUNDO DE INVESTIMENTO IMOBILIARIO - VBI LOGISTICO,30.629.603/0001-18,14716305.24,BBFO11,2023
VILG11,VINCI LOGÍSTICA - FII,24.853.044/0001-22,14650365.87,BBFO11,2023
KNHY11,KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,30.130.708/0001-28,12966112.7,BBFO11,2023
TGAR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,25.032.881/0001-53,12418746.0,BBFO11,2023
VISC11,VINCI SHOPPING CENTERS - FII,17.554.274/0001-25,12322818.62,BBFO11,2023
HGRU11,CSHG RENDA URBANA - FUNDO DE INVESTIMENTO IMOBILIARIO - FII,29.641.226/0001-53,12039580.0,BBFO11,2023
PVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,35.652.102/0001-76,11758921.72,BBFO11,2023
CPTS11,CAPITÂNIA SECURITIES II - FII,18.979.895/0001-13,11343658.8,BBFO11,2023
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS - FII,11.160.521/0001-22,11270020.32,BBFO11,2023
BTLG11,BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO,11.839.593/0001-09,11207780.74,BBFO11,2023
MALL11,GENIAL MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO,26.499.833/0001-32,8451788.4,BBFO11,2023
TRXF11,TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII,28.548.288/0001-52,8010240.0,BBFO11,2023
RZTR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,36.501.128/0001-86,7795911.2,BBFO11,2023
MCCI11,MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,23.648.935/0001-84,6558902.35,BBFO11,2023
VGIP11,VALORA CRI ÍNDICE DE PREÇO - FII,34.197.811/0001-46,6534066.56,BBFO11,2023
CVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI CRI,28.729.197/0001-13,6503097.51,BBFO11,2023
RECR11,FII REC RECEBÍVEIS IMOBILIÁRIOS,28.152.272/0001-26,6317812.5,BBFO11,2023
RBRR11,FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,6317797.5,BBFO11,2023
GARE11,FUNDO DE INVESTIMENTO IMOBILIÁRIO GUARDIAN LOGÍSTICA,37.295.919/0001-60,3320622.18,BBFO11,2023
VGIR11,VALORA CRI CDI - FII,29.852.732/0001-91,3178320.0,BBFO11,2023
CACR11,CARTESIA RECEBÍVEIS IMOBILIÁRIOS - FII,32.065.364/0001-46,3006364.0,BBFO11,2023
BTAL11,BTG PACTUAL AGRO LOGÍSTICA - FII,36.642.244/0001-15,1242521.04,BBFO11,2023
KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB - FII,16.706.958/0001-32,24358468.42,BBFO11,2022
KNIP11,KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII,24.960.430/0001-13,23750868.9,BBFO11,2022
HGLG11,CSHG LOGÍSTICA FDO INV IMOB - FII,11.728.688/0001-47,19207020.0,BBFO11,2022
XPLG11,XP LOG FDO INV IMOB - FII,26.502.794/0001-85,18212885.6,BBFO11,2022
XPML11,XP MALLS FDO INV IMOB FII,28.757.546/0001-00,15111412.16,BBFO11,2022
IRDM11,FII IRIDIUM RECEBÍVEIS IMOBILIÁRIOS,28.830.325/0001-10,14921358.9,BBFO11,2022
HCTR11,HECTARE CE - FDO INV IMOB,30.248.180/0001-96,14374816.96,BBFO11,2022
VILG11,VINCI SHOPPING CENTERS FDO INVEST IMOB - FII,24.853.044/0001-22,13341954.09,BBFO11,2022
BTLG11,BTG PACTUAL LOGISTICA FDO INV IMOB - FII,11.839.593/0001-09,13309526.0,BBFO11,2022
TGAR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL,25.032.881/0001-53,11801060.0,BBFO11,2022
KNHY11,KINEA HIGH YIELD CRI FDO INV IMOB - FII,30.130.708/0001-28,11574052.92,BBFO11,2022
KNRI11,KINEA RENDA IMOBILIÁRIA FDO INV IMOB - FII,12.005.956/0001-65,11034581.2,BBFO11,2022
Desconhecido,HEDGE BRASIL SHOPPING FDO INV IMOB,08.431.747/0001-06,10296081.0,BBFO11,2022
GGRC11,GGR COVEPI RENDA FDO INV IMOB,26.614.291/0001-00,10035508.0,BBFO11,2022
VISC11,VINCI SHOPPING CENTERS FDO INVEST IMOB - FII,17.554.274/0001-25,9908520.26,BBFO11,2022
HGCR11,CSHG RECEBÍVEIS IMOBILIÁRIOS FDO INV IMOB - FII,11.160.521/0001-22,9875146.95,BBFO11,2022
RZTR11,FUNDO DE INVESTIMENTO IMOBILIÁRIO RIZA TERRAX,36.501.128/0001-86,9786000.0,BBFO11,2022
LVBI11,FDO INV IMOB - VBI LOGÍSTICO,30.629.603/0001-18,9768583.39,BBFO11,2022
DEVA11,DEVANT RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO,37.087.810/0001-37,9525169.75,BBFO11,2022
CPTS11,CAPITANIA SECURITIES II FDO INV IMOB - FII,18.979.895/0001-13,8593099.11,BBFO11,2022
PVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO - VBI PRIME PROPERTIES,35.652.102/0001-76,8265843.75,BBFO11,2022
HSML11,HSI MALL FDO INV IMOB,32.892.018/0001-31,8258474.4,BBFO11,2022
Desconhecido,CSHG REAL ESTATE FDO INV IMOB - FII,09.072.017/0001-29,7882603.81,BBFO11,2022
MALL11,MALLS BRASIL PLURAL FDO INV IMOB,26.499.833/0001-32,7835467.5,BBFO11,2022
RECR11,FII REC RECEBÍVEIS IMOBILIÁRIOS,28.152.272/0001-26,7437950.52,BBFO11,2022
VGIP11,VINCI LOGÍSTICA FDO INV IMOB - FII,34.197.811/0001-46,6466273.88,BBFO11,2022
CVBI11,FUNDO DE INVESTIMENTO IMOBILIÁRIO VBI CRI,28.729.197/0001-13,6342704.8,BBFO11,2022
MCCI11,MAUÁ CAPITAL RECEBÍVEIS IMOBILIÁRIOS - FII,23.648.935/0001-84,6035214.0,BBFO11,2022
KNCR11,KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV IMOB,16.706.958/0001-32,28230260.85,BBFO11,2021
KNIP11,KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII,24.960.430/0001-13,28040218.4,BBFO11,2021
KNRI11,KINEA RENDA IMOBILIÁRIA FDO INV IMOB - FII,12.005.956/0001-65,23769412.8,BBFO11,2021
IRDM11,FII IRIDIUM RECEBÍVEIS IMOBILIÁRIOS,28.830.325/0001-10,20105509.85,BBFO11,2021
HGLG11,CSHG LOGÍSTICA FDO INV IMOB,11.728.688/0001-47,18664892.48,BBFO11,2021
HGRU11,CSHG RENDA URBANA - FDO INV IMOB,29.641.226/0001-53,16365480.16,BBFO11,2021
XPLG11,XP LOG FDO INV IMOB - FII,26.502.794/0001-85,16274944.0,BBFO11,2021
MXRF11,MAXI RENDA FDO INV IMOB - FII,97.521.225/0001-25,13933819.9,BBFO11,2021
Desconhecido,FDO INV IMOB BTG PACTUAL CORP. OFFICE FUND,08.924.783/0001-01,11577190.92,BBFO11,2021
BRCO11,BRESCO LOGÍSTICA - FDO INV IMOB,20.748.515/0001-81,10583101.6,BBFO11,2021
MCCI11,FUNDO INVEST. IMOB. MAUÁ CAPITAL RECEBÍV. IMO.,23.648.935/0001-84,10318884.4,BBFO11,2021
XPML11,XP MALLS FDO INV IMOB FII,28.757.546/0001-00,10293987.9,BBFO11,2021
VILG11,VINCI LOGÍSTICA FDO INV IMOB - FII,24.853.044/0001-22,10206368.35,BBFO11,2021
CPTS11,CAPITÂNIA SECURITIES II -FDO INV IMOB,18.979.895/0001-13,9932819.6,BBFO11,2021
VRTA11,FATOR VERITA FDO INV IMOB - FII,11.664.201/0001-00,9874237.0,BBFO11,2021
Desconhecido,CSHG REAL ESTATE FDO INV IMOB,09.072.017/0001-29,9097060.1,BBFO11,2021
