Ticker,Trimestre,% despesas,% em caixa,Div. Yield,Inadimplência,Negócios/dia,P/VP,Patrimônio,Qnt. cotas,Qnt. cotistas,VP por cota,Vacância,Valor merc.,Volume diário,Data,Ano,Mes,Dia,Preco_Cota,VPC,Rendimento_Anual,Cap_Rate
HOFC11,2T2024,0.0074,0.0002,0.0341,0.0,695.0,0.47,262910000.00000003,3800000.0,5727.0,69.57,0.58,122780000.0,249880.0,2024-04-01,2024,4,1,32.6979,69.18684210526317,1.1149983899999998,9.081270483792148e-09
HOFC11,3T2020,0.0018,0.046,0.1158,0.0,81.0,0.85,387480000.0,3800000.0,2774.0,102.53,0.21,328740000.0,238140.0,2020-07-01,2020,7,1,87.1505,101.96842105263158,10.0920279,3.0699117539697025e-08
HOFC11,3T2021,0.008100000000000001,0.038900000000000004,0.1234,0.0,210.0,0.54,379890000.0,3800000.0,4745.0,100.53,0.0,205840000.0,191040.0,2021-07-01,2021,7,1,54.2862,99.97105263157894,6.69891708,3.254429207151185e-08
HOFC11,3T2022,0.0049,0.0029,0.10490000000000001,0.27,626.0,0.5,337480000.0,3800000.0,9214.0,89.3,0.31,167410000.0,218620.0,2022-07-01,2022,7,1,44.65,88.81052631578947,4.683785,2.7977928439161342e-08
HOFC11,3T2023,0.0052,0.0013,0.09849999999999999,0.0,377.0,0.24,336870000.0,3800000.0,7302.0,89.14,0.58,79930000.0,90280.0,2023-07-01,2023,7,1,21.3936,88.65,2.1072695999999995,2.6363938446140367e-08
HOFC11,4T2020,0.0227,0.0438,0.1079,0.0,244.0,0.87,388930000.0,3800000.0,3041.0,102.92,0.21,338330000.0,382910.0,2020-10-01,2020,10,1,89.5404,102.35,9.66140916,2.855617048443827e-08
HOFC11,4T2021,0.0062,0.0374,0.1085,0.0,478.0,0.56,378740000.0,3800000.0,6413.0,100.22,0.0,211210000.0,267100.0,2021-10-01,2021,10,1,56.123200000000004,99.66842105263157,6.089367200000001,2.8830865962785858e-08
HOFC11,4T2022,0.0063,0.0033,0.1253,0.0,450.0,0.31,340480000.0,3800000.0,8437.0,90.1,0.29,106340000.0,159860.0,2022-10-01,2022,10,1,27.930999999999997,89.6,3.4997542999999993,3.291098645852924e-08
HOFC11,4T2023,0.009300000000000001,0.0026,0.1206,0.02,329.0,0.27,262820000.0,3800000.0,6806.0,69.55,0.53,70630000.0,68560.0,2023-10-01,2023,10,1,18.7785,69.16315789473684,2.2646871,3.206409599320402e-08
HOSI11,1T2020,0.0058,0.9821,0.0,0.0,71.0,0.79,54570000.0,573500.0,2165.0,95.16,0.0,42880000.0,93560.0,2020-01-01,2020,1,1,75.1764,95.15257192676548,0.0,0.0
HOSI11,1T2021,0.0033,0.1259,0.0645,0.0,58.0,0.87,53290000.0,573500.0,2184.0,92.92,0.0,46430000.0,48510.0,2021-01-01,2021,1,1,80.8404,92.92066259808195,5.2142058,1.1230251561490416e-07
HOSI11,1T2023,0.0031,0.027000000000000003,0.1211,0.0,15.0,0.63,53210000.0,573500.0,1742.0,92.79,0.0,33400000.0,279830.0,2023-01-01,2023,1,1,58.4577,92.78116826503923,7.07922747,2.1195291826347305e-07
HOSI11,1T2024,0.003,0.026699999999999998,0.10279999999999999,0.0,23.0,0.98,52840000.0,573500.0,1527.0,92.14,0.0,51550000.0,35110.0,2024-01-01,2024,1,1,90.2972,92.13600697471665,9.28255216,1.8006890708050437e-07
HOSI11,2T2020,0.0264,1.0057,0.0,0.0,31.0,0.89,53430000.0,573500.0,2122.0,93.16,0.0,47570000.0,39880.0,2020-04-01,2020,4,1,82.9124,93.16477768090671,0.0,0.0
HOSI11,2T2021,0.0068000000000000005,0.126,0.0732,0.0,40.0,0.87,53010000.0,573500.0,2269.0,92.43,0.0,46100000.0,42910.0,2021-04-01,2021,4,1,80.4141,92.43243243243244,5.88631212,1.2768572928416486e-07
HOSI11,2T2022,0.0028000000000000004,0.0116,0.066,0.0,16.0,0.75,52980000.0,573500.0,1891.0,92.38,0.0,39840000.0,20300.0,2022-04-01,2022,4,1,69.285,92.38012205754141,4.57281,1.147793674698795e-07
HOSI11,2T2023,0.0027,0.0379,0.1449,0.0,32.0,0.67,52800000.0,573500.0,1668.0,92.07,0.0,35540000.0,10580.0,2023-04-01,2023,4,1,61.6869,92.0662598081953,8.93843181,2.5150342740574004e-07
HOSI11,2T2024,0.0033,0.0252,0.08449999999999999,0.0,36.0,1.08,52650000.0,573500.0,1434.0,91.81,0.0,56610000.0,30290.0,2024-04-01,2024,4,1,99.15480000000001,91.80470793374019,8.3785806,1.4800531001589825e-07
HOSI11,3T2021,0.0062,0.124,0.0645,0.0,25.0,0.86,52890000.0,573500.0,2206.0,92.23,0.0,45590000.0,41060.0,2021-07-01,2021,7,1,79.3178,92.22319093286835,5.1159981000000005,1.1221754990129415e-07
HOSI11,3T2022,0.003,0.0222,0.0962,0.0,15.0,0.71,53200000.0,573500.0,1810.0,92.77,0.0,37560000.0,27370.0,2022-07-01,2022,7,1,65.8667,92.7637314734089,6.336376539999999,1.687001208732694e-07
HOSI11,3T2023,0.0034999999999999996,0.0275,0.1258,0.0,11.0,0.73,53120000.0,573500.0,1654.0,92.64,0.0,38770000.0,14150.0,2023-07-01,2023,7,1,67.6272,92.62423714036618,8.50750176,2.1943517565127676e-07
HOSI11,4T2021,0.0054,0.1266,0.06860000000000001,0.0,26.0,0.79,53000000.0,573500.0,2143.0,92.42,0.0,41860000.0,24780.0,2021-10-01,2021,10,1,73.01180000000001,92.41499564080209,5.008609480000001,1.1965144481605355e-07
HOSI11,4T2022,0.0027,0.030899999999999997,0.1232,0.0,13.0,0.63,52790000.0,573500.0,1736.0,92.06,0.0,33280000.0,13910.0,2022-10-01,2022,10,1,57.997800000000005,92.04882301656495,7.1453289600000005,2.1470339423076924e-07
HOSI11,4T2023,0.0039000000000000003,0.0308,0.0925,0.0,16.0,0.98,52760000.0,573500.0,1561.0,92.0,0.0,51840000.0,140750.0,2023-10-01,2023,10,1,90.16,91.99651264167393,8.3398,1.6087577160493829e-07
HPDP11,1T2020,0.0004,0.013000000000000001,0.0248,0.04,20.0,0.83,282370000.0,2900000.0,193.0,97.07,0.04,235610000.0,508850.0,2020-01-01,2020,1,1,80.56809999999999,97.36896551724138,1.9980888799999996,8.480492678579005e-09
HPDP11,1T2021,0.0014000000000000002,0.0129,0.0342,0.12,35.0,0.82,293510000.0,2900000.0,366.0,100.9,0.03,241340000.0,130190.0,2021-01-01,2021,1,1,82.738,101.21034482758621,2.8296396,1.1724702080053038e-08
HPDP11,1T2022,0.0014000000000000002,0.012,0.061200000000000004,0.03,4.0,0.84,275460000.0,2900000.0,372.0,94.7,0.03,232730000.0,3240.0,2022-01-01,2022,1,1,79.548,94.98620689655172,4.8683376,2.0918392987582178e-08
HPDP11,1T2023,0.0014000000000000002,0.0066,0.0876,-0.01,5.0,0.78,259649999.99999997,2900000.0,390.0,89.26,0.04,203620000.0,1690.0,2023-01-01,2023,1,1,69.62280000000001,89.53448275862068,6.0989572800000005,2.9952643551713976e-08
HPDP11,1T2024,0.0014000000000000002,0.0823,0.0774,0.02,5.0,0.94,313930000.0,3300000.0,446.0,95.48,0.02,294210000.0,576090.0,2024-01-01,2024,1,1,89.7512,95.13030303030303,6.9467428799999995,2.3611511777301926e-08
HPDP11,2T2020,0.0003,0.0138,0.0232,0.06,6.0,0.94,277850000.0,2900000.0,239.0,95.52,0.05,261790000.00000003,13490.0,2020-04-01,2020,4,1,89.7888,95.8103448275862,2.08310016,7.957141831238777e-09
HPDP11,2T2021,0.0015,0.0148,0.042699999999999995,0.13,15.0,0.8,279260000.0,2900000.0,397.0,96.01,0.03,224530000.0,383820.0,2021-04-01,2021,4,1,76.808,96.29655172413793,3.2797016,1.4606963880105108e-08
HPDP11,2T2022,0.0014000000000000002,0.012199999999999999,0.0716,0.01,3.0,0.87,276470000.0,2900000.0,365.0,95.04,0.02,239860000.0,1400.0,2022-04-01,2022,4,1,82.68480000000001,95.3344827586207,5.9202316800000006,2.4682029850746272e-08
HPDP11,2T2023,0.0014000000000000002,0.0051,0.09,0.0,8.0,0.83,260310000.0,2900000.0,407.0,89.49,0.05,215400000.0,6450.0,2023-04-01,2023,4,1,74.27669999999999,89.76206896551724,6.684902999999999,3.103483286908078e-08
HPDP11,2T2024,0.0014000000000000002,0.016,0.07400000000000001,0.01,2.0,0.91,314240000.0,3300000.0,425.0,95.57,0.02,286020000.0,1480.0,2024-04-01,2024,4,1,86.9687,95.22424242424242,6.4356838000000005,2.250081742535487e-08
HPDP11,3T2020,0.0003,0.0161,0.0323,0.07,8.0,0.94,278400000.0,2900000.0,281.0,95.71,0.05,261790000.00000003,12990.0,2020-07-01,2020,7,1,89.96739999999998,96.0,2.9059470199999997,1.1100298025134648e-08
HPDP11,3T2021,0.0015,0.0155,0.0431,0.11,6.0,0.89,279230000.0,2900000.0,373.0,95.99,0.02,248700000.0,10540.0,2021-07-01,2021,7,1,85.4311,96.28620689655172,3.68208041,1.4805309248090069e-08
HPDP11,3T2022,0.0015,0.011399999999999999,0.0757,-0.01,6.0,0.87,276270000.0,2900000.0,388.0,94.98,0.01,240790000.0,4520.0,2022-07-01,2022,7,1,82.6326,95.26551724137931,6.25528782,2.597818771543669e-08
HPDP11,3T2023,0.0014000000000000002,0.0088,0.0795,0.01,8.0,0.94,263390000.0,3000000.0,427.0,89.27,0.03,248500000.0,14740.0,2023-07-01,2023,7,1,83.9138,87.79666666666667,6.6711471,2.6845662374245473e-08
HPDP11,4T2020,0.0003,0.0159,0.039,0.1,10.0,0.89,292010000.0,2900000.0,330.0,100.39,0.03,258880000.0,54680.0,2020-10-01,2020,10,1,89.3471,100.69310344827586,3.4845368999999997,1.3460046739802223e-08
HPDP11,4T2021,0.0015,0.015,0.0506,0.06,6.0,0.83,275900000.0,2900000.0,373.0,94.85,0.01,230030000.0,7330.0,2021-10-01,2021,10,1,78.7255,95.13793103448276,3.9835103,1.7317351215058904e-08
HPDP11,4T2022,0.0015,0.0059,0.08310000000000001,0.0,5.0,0.84,259630000.0,2900000.0,386.0,89.26,0.01,218220000.0,5460.0,2022-10-01,2022,10,1,74.97840000000001,89.52758620689656,6.230705040000001,2.8552401429749798e-08
HPDP11,4T2023,0.0012,0.0852,0.07719999999999999,0.01,180.0,0.92,314500000.0,3300000.0,426.0,95.65,0.02,289570000.0,667130.0,2023-10-01,2023,10,1,87.998,95.3030303030303,6.793445599999999,2.3460460683081807e-08
HRDF11,1T2020,0.0067,0.7827,0.0,0.0,177.0,1.08,15250000.0,7600000.0,668.0,2.01,0.0,16460000.0,49300.0,2020-01-01,2020,1,1,2.1708,2.0065789473684212,0.0,0.0
HRDF11,1T2021,0.0042,0.5974,0.0,0.0,171.0,0.93,13750000.0,7600000.0,1042.0,1.81,0.0,12820000.0,17000.0,2021-01-01,2021,1,1,1.6833000000000002,1.8092105263157894,0.0,0.0
HRDF11,1T2022,0.0029,0.5006,0.0,0.0,12.0,0.93,9830000.0,7600000.0,1334.0,1.3,0.0,9100000.0,1270.0,2022-01-01,2022,1,1,1.209,1.293421052631579,0.0,0.0
HRDF11,1T2023,0.0039000000000000003,0.4879,0.0,0.0,8.0,0.83,8590000.0,7600000.0,1254.0,1.13,0.0,7130000.0,372.0,2023-01-01,2023,1,1,0.9378999999999998,1.1302631578947369,0.0,0.0
HRDF11,1T2024,0.0051,0.2883,0.0,0.0,14.0,0.47,12210000.0,1500000.0,1145.0,8.05,0.0,5750000.0,1670.0,2024-01-01,2024,1,1,3.7835,8.14,0.0,0.0
HRDF11,2T2020,0.0105,0.8025,0.0,0.0,116.0,1.15,14570000.0,7600000.0,1012.0,1.92,0.0,16690000.000000002,25420.0,2020-04-01,2020,4,1,2.2079999999999997,1.9171052631578946,0.0,0.0
HRDF11,2T2021,0.0060999999999999995,0.6594,0.0,0.0,110.0,0.99,11820000.0,7600000.0,1381.0,1.56,0.0,11680000.0,31540.0,2021-04-01,2021,4,1,1.5444,1.555263157894737,0.0,0.0
HRDF11,2T2022,0.004,0.49700000000000005,0.0,0.0,11.0,0.97,9190000.0,7600000.0,1268.0,1.21,0.0,8880000.0,535.0,2022-04-01,2022,4,1,1.1737,1.2092105263157895,0.0,0.0
HRDF11,2T2023,0.006500000000000001,0.43310000000000004,0.0,0.0,28.0,0.79,9280000.0,1500000.0,1063.0,6.11,0.0,7330000.0,2270.0,2023-04-01,2023,4,1,4.8269,6.1866666666666665,0.0,0.0
HRDF11,2T2024,0.0040999999999999995,0.2767,0.0,0.0,7.0,0.42,11790000.0,1500000.0,1091.0,7.77,0.0,5010000.0,803.0,2024-04-01,2024,4,1,3.2634,7.86,0.0,0.0
HRDF11,3T2020,0.0109,0.8273,0.0,0.0,212.0,1.1,13750000.0,7600000.0,1023.0,1.81,0.0,15170000.0,23260.0,2020-07-01,2020,7,1,1.9910000000000003,1.8092105263157894,0.0,0.0
HRDF11,3T2021,0.0072,0.6516,0.0,0.0,52.0,0.93,11440000.0,7600000.0,1424.0,1.51,0.0,10620000.0,4570.0,2021-07-01,2021,7,1,1.4043,1.5052631578947369,0.0,0.0
HRDF11,3T2022,0.0053,0.5134000000000001,0.0,0.0,15.0,0.91,8550000.0,7600000.0,1288.0,1.13,0.0,7810000.0,2130.0,2022-07-01,2022,7,1,1.0283,1.125,0.0,0.0
HRDF11,3T2023,0.0049,0.39990000000000003,0.0,0.0,26.0,0.66,9680000.0,1500000.0,1126.0,6.38,0.0,6370000.0,1970.0,2023-07-01,2023,7,1,4.2108,6.453333333333333,0.0,0.0
HRDF11,4T2020,0.0084,0.6127,0.0,0.0,70.0,0.84,13770000.0,7600000.0,1035.0,1.82,0.0,11530000.0,20080.0,2020-10-01,2020,10,1,1.5288,1.811842105263158,0.0,0.0
HRDF11,4T2021,0.005,0.591,0.0,0.0,23.0,0.85,10120000.0,7600000.0,1424.0,1.33,0.0,8650000.0,1140.0,2021-10-01,2021,10,1,1.1305,1.331578947368421,0.0,0.0
HRDF11,4T2022,0.0053,0.4592,0.0,0.0,10.0,0.76,9360000.0,7600000.0,1265.0,1.23,0.0,7130000.0,344.0,2022-10-01,2022,10,1,0.9348,1.231578947368421,0.0,0.0
HRDF11,4T2023,0.0023,0.3056,0.0,0.0,10.0,0.43,12120000.0,1500000.0,1146.0,7.99,0.0,5160000.0,1090.0,2023-10-01,2023,10,1,3.4357,8.08,0.0,0.0
HREC11,1T2021,0.0018,0.016,0.0333,0.0,20.0,1.07,87570000.0,902000.0,165.0,97.09,0.0,93810000.0,2069999.9999999998,2021-01-01,2021,1,1,103.8863,97.08425720620842,3.4594137900000006,3.6876812599936045e-08
HREC11,1T2022,0.0023,0.056900000000000006,0.20309999999999997,0.0,6.0,1.04,432830000.0,4700000.0,404.0,92.95,0.0,451700000.0,6250.0,2022-01-01,2022,1,1,96.668,92.09148936170213,19.6332708,4.3465288465795877e-08
HREC11,1T2023,0.0031,0.01,0.1974,0.0,291.0,0.85,464730000.0,5200000.0,1103.0,90.12,0.0,397070000.0,405560.0,2023-01-01,2023,1,1,76.602,89.37115384615385,15.1212348,3.8082037927821294e-08
HREC11,1T2024,0.0059,0.0332,0.1216,0.0,1.001,0.96,473520000.0,51600000.0,2716.0,9.18,0.0,453280000.0,222140.0,2024-01-01,2024,1,1,8.8128,9.17674418604651,1.07163648,2.3641821390751852e-09
HREC11,2T2021,0.0029,0.0169,0.08220000000000001,0.0,24.0,1.04,113590000.0,1200000.0,251.0,96.55,0.0,118200000.0,689140.0,2021-04-01,2021,4,1,100.412,94.65833333333333,8.253866400000001,6.98296649746193e-08
HREC11,2T2022,0.0036,0.059500000000000004,0.2026,0.0,26.0,1.05,427790000.0,4700000.0,426.0,91.87,0.0,449140000.0,159740.0,2022-04-01,2022,4,1,96.46350000000001,91.01914893617021,19.5435051,4.351316983568598e-08
HREC11,2T2023,0.0024,0.0876,0.15990000000000001,0.0,273.0,0.9,482980000.0,5200000.0,1295.0,93.66,0.0,436780000.0,90540.0,2023-04-01,2023,4,1,84.294,92.88076923076923,13.478610600000001,3.085903795961354e-08
HREC11,2T2024,0.006,0.02,0.1206,0.0,672.0,0.94,460060000.0,51600000.0,2799.0,8.92,0.0,431620000.0,784990.0,2024-04-01,2024,4,1,8.3848,8.915891472868218,1.01120688,2.3428174783374264e-09
HREC11,3T2021,0.0014000000000000002,0.0096,0.1537,0.0,11.0,1.04,268720000.0,2800000.0,334.0,94.42,0.0,278910000.0,630870.0,2021-07-01,2021,7,1,98.19680000000001,95.97142857142858,15.092848160000003,5.4113685991897035e-08
HREC11,3T2022,0.0038,0.1458,0.1838,0.0,15.0,1.03,424780000.0,4700000.0,486.0,91.22,0.0,437590000.0,12910.0,2022-07-01,2022,7,1,93.9566,90.37872340425533,17.26922308,3.946439150803263e-08
HREC11,3T2023,0.004,0.026099999999999998,0.1387,0.0,279.0,0.94,473240000.0,5200000.0,1619.0,91.77,0.0,443430000.0,212690.0,2023-07-01,2023,7,1,86.26379999999999,91.00769230769231,11.964789059999998,2.6982362627697715e-08
HREC11,4T2021,0.0033,0.1427,0.20010000000000003,0.0,10.0,1.05,266579999.99999997,2800000.0,343.0,93.67,0.0,279620000.0,10850.0,2021-10-01,2021,10,1,98.35350000000001,95.20714285714284,19.680535350000007,7.038314623417498e-08
HREC11,4T2023,0.0051,0.0441,0.1259,0.0,378.0,0.97,479750000.0,51600000.0,2022.0,9.3,0.0,463080000.0,180840.0,2023-10-01,2023,10,1,9.021,9.297480620155039,1.1357439000000003,2.4525868100544187e-09
HSAF11,1T2021,0.0102,0.013999999999999999,0.0668,0.0,208.0,1.01,89390000.0,903200.0,2546.0,98.98,0.0,90120000.0,332620.0,2021-01-01,2021,1,1,99.9698,98.97032772364925,6.677982640000001,7.410100577008433e-08
HSAF11,1T2022,0.004699999999999999,0.0342,0.18030000000000002,0.0,893.0,1.01,167740000.0,1800000.0,5548.0,94.57,0.0,168940000.0,386770.0,2022-01-01,2022,1,1,95.5157,93.18888888888888,17.22148071,1.019384438854031e-07
HSAF11,1T2023,0.0026,0.0415,0.1931,0.0,1.208,0.87,229950000.0,2500000.0,8578.0,91.02,0.0,199080000.0,383930.0,2023-01-01,2023,1,1,79.1874,91.98,15.29108694,7.680875497287522e-08
HSAF11,1T2024,0.0031,0.051699999999999996,0.1249,0.0,1.179,0.99,231060000.0,2500000.0,11390.0,91.46,0.0,227730000.0,807750.0,2024-01-01,2024,1,1,90.54539999999999,92.424,11.309120459999997,4.9660213674087727e-08
HSAF11,2T2021,0.0066,0.3812,0.1137,0.0,517.0,1.05,170910000.0,1800000.0,4352.0,96.36,0.0,179100000.0,615020.0,2021-04-01,2021,4,1,101.178,94.95,11.5039386,6.42319296482412e-08
HSAF11,2T2023,0.0026,0.054900000000000004,0.1632,0.0,1.039,0.93,236470000.0,2500000.0,9320.0,93.6,0.0,220300000.0,431840.0,2023-04-01,2023,4,1,87.048,94.588,14.206233600000001,6.448585383567862e-08
HSAF11,2T2024,0.0051,0.21969999999999998,0.1217,0.0,1.299,0.97,225110000.0,2500000.0,11263.0,89.1,0.0,218130000.0,961880.0,2024-04-01,2024,4,1,86.42699999999999,90.044,10.5181659,4.821971255673222e-08
HSAF11,3T2021,0.0076,0.0236,0.1673,0.0,455.0,0.94,168880000.0,1800000.0,4591.0,95.22,0.0,159540000.0,452160.0,2021-07-01,2021,7,1,89.5068,93.82222222222222,14.97448764,9.386039638962015e-08
HSAF11,3T2022,0.0042,0.06509999999999999,0.2119,0.0,809.0,0.92,233170000.0,2500000.0,7689.0,92.3,0.0,213980000.0,416140.0,2022-07-01,2022,7,1,84.916,93.268,17.993700399999998,8.409057108140946e-08
HSAF11,3T2023,0.0027,0.017,0.1405,0.0,999.0,0.92,232930000.0,2500000.0,10064.0,92.2,0.0,214990000.0,458770.0,2023-07-01,2023,7,1,84.82400000000001,93.172,11.917772000000003,5.543407600353506e-08
HSAF11,4T2021,0.0051,0.015700000000000002,0.1801,0.0,1.382,0.99,170270000.0,1800000.0,5046.0,96.0,0.0,168050000.0,452560.0,2021-10-01,2021,10,1,95.03999999999999,94.59444444444445,17.116704,1.0185482891996429e-07
HSAF11,4T2022,0.0024,0.023,0.2096,0.0,954.0,0.86,230750000.0,2500000.0,8070.0,91.34,0.0,199330000.0,529940.0,2022-10-01,2022,10,1,78.5524,92.3,16.46458304,8.259962394019967e-08
HSAF11,4T2023,0.0025,0.0281,0.13369999999999999,0.0,1.267,0.93,235150000.0,2500000.0,10740.0,93.08,0.0,218760000.0,491700.0,2023-10-01,2023,10,1,86.5644,94.06,11.57366028,5.290574273176084e-08
HSLG11,1T2020,-0.0084,0.2736,0.0,0.0,0.0,0.0,337970000.0,3300000.0,1.0,102.09,0.0,0.0,0.0,2020-01-01,2020,1,1,0.0,102.41515151515152,0.0,
HSLG11,1T2021,0.0018,0.047,0.025,0.0,1.096,1.05,,12700000.0,12848.0,105.34,0.05,,1600000.0,2021-01-01,2021,1,1,110.60700000000001,,2.7651750000000006,
HSLG11,1T2022,0.0024,0.0421,0.1,0.0,1.004,0.81,,12700000.0,18814.0,110.89,0.01,,699440.0,2022-01-01,2022,1,1,89.82090000000001,,8.982090000000001,
HSLG11,1T2024,0.0023,0.0394,0.0929,0.0,1.152,0.95,,12700000.0,36489.0,104.45,0.0,,670960.0,2024-01-01,2024,1,1,99.22749999999999,,9.218234749999999,
HSLG11,2T2020,0.0016,0.1819,0.0,0.0,0.0,0.0,527460000.00000006,3300000.0,1.0,159.32,0.0,0.0,0.0,2020-04-01,2020,4,1,0.0,159.83636363636364,0.0,
HSLG11,2T2023,0.0029,0.0369,0.1,0.0,2.048,0.91,,12700000.0,29612.0,104.29,0.0,,884680.0,2023-04-01,2023,4,1,94.90390000000001,,9.490390000000001,
HSLG11,2T2024,0.0029,0.0373,0.1026,0.0,1.367,0.84,,12700000.0,38485.0,104.84,0.03,,741250.0,2024-04-01,2024,4,1,88.0656,,9.03553056,
HSLG11,3T2020,0.0017000000000000001,0.06480000000000001,0.0,0.0,0.0,0.0,828230000.0,4500000.0,1.0,185.18,0.0,0.0,0.0,2020-07-01,2020,7,1,0.0,184.0511111111111,0.0,
HSLG11,3T2021,0.0014000000000000002,0.046900000000000004,0.0816,0.0,889.0,0.79,,12700000.0,16712.0,112.77,0.02,,789850.0,2021-07-01,2021,7,1,89.0883,,7.26960528,
HSLG11,3T2022,0.0029,0.032,0.09390000000000001,0.0,1.025,0.93,,12700000.0,22591.0,105.3,0.01,,593080.0,2022-07-01,2022,7,1,97.929,,9.1955331,
HSLG11,4T2021,0.0012,0.0382,0.0929,0.0,1.065,0.85,,12700000.0,17414.0,112.8,0.01,,716880.0,2021-10-01,2021,10,1,95.88,,8.907252,
HSLG11,4T2023,0.0028000000000000004,0.0365,0.0947,0.0,1.665,0.95,,12700000.0,36510.0,103.49,0.0,,830740.0,2023-10-01,2023,10,1,98.31549999999999,,9.31047785,
HSML11,1T2020,0.0002,0.433,0.1054,0.07,5.035,0.87,,15800000.0,74053.0,96.04,0.07,,10630000.0,2020-01-01,2020,1,1,83.5548,,8.80667592,
HSML11,1T2021,-0.0007000000000000001,0.021099999999999997,0.0601,0.18,3.781,0.9,,15800000.0,118070.0,97.15,0.06,,3450000.0,2021-01-01,2021,1,1,87.435,,5.2548435,
HSML11,1T2022,0.0,0.0,0.0904,0.11,3.214,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1870000.0,2022-01-01,2022,1,1,0.0,,0.0,
HSML11,1T2023,0.0026,0.0555,0.11699999999999999,0.04,3.583,0.83,,15800000.0,150576.0,95.8,0.05,,2200000.0,2023-01-01,2023,1,1,79.514,,9.303137999999999,
HSML11,1T2024,0.0025,0.0931,0.09609999999999999,0.04,7.25,1.02,,20400000.0,190998.0,96.15,0.05,,4850000.0,2024-01-01,2024,1,1,98.07300000000001,,9.4248153,
HSML11,2T2020,0.004,0.0313,0.1069,0.13,2.562,0.89,,15800000.0,80952.0,99.8,0.06,,3170000.0,2020-04-01,2020,4,1,88.822,,9.4950718,
HSML11,2T2021,0.0,0.0,0.0644,0.16,2.951,0.0,0.0,0.0,0.0,0.0,0.08,0.0,2740000.0,2021-04-01,2021,4,1,0.0,,0.0,
HSML11,2T2022,0.0,0.0,0.1063,0.03,4.17,0.0,0.0,0.0,0.0,0.0,0.05,0.0,2190000.0,2022-04-01,2022,4,1,0.0,,0.0,
HSML11,2T2023,0.0026,0.0493,0.1012,0.03,3.872,0.98,,15800000.0,157081.0,95.1,0.06,,2690000.0,2023-04-01,2023,4,1,93.198,,9.431637599999998,
HSML11,2T2024,0.0046,0.0701,0.09630000000000001,0.03,8.922,0.9,,20400000.0,195673.0,108.62,0.04,,4580000.0,2024-04-01,2024,4,1,97.75800000000001,,9.414095400000003,
HSML11,3T2020,0.0033,0.0313,0.0967,0.11,2.763,0.93,,15800000.0,92993.0,99.7,0.05,,2860000.0,2020-07-01,2020,7,1,92.721,,8.9661207,
HSML11,3T2021,0.0023,0.0178,0.0821,0.1,3.131,0.84,,15800000.0,119262.0,95.1,0.04,,2190000.0,2021-07-01,2021,7,1,79.88399999999999,,6.558476399999999,
HSML11,3T2022,0.0127,0.0484,0.09210000000000002,0.02,4.66,0.96,,15800000.0,135856.0,98.07,0.05,,2780000.0,2022-07-01,2022,7,1,94.14719999999998,,8.67095712,
HSML11,3T2023,0.0031,0.0401,0.1012,0.02,4.845,0.99,,15800000.0,165405.0,94.71,0.06,,3060000.0,2023-07-01,2023,7,1,93.76289999999999,,9.488805479999998,
HSML11,4T2021,0.0018,0.0147,0.081,0.01,3.219,0.85,,15800000.0,119526.0,95.59,0.05,,1950000.0,2021-10-01,2021,10,1,81.25150000000001,,6.5813715,
HSML11,4T2022,0.0028000000000000004,0.0529,0.1108,0.03,4.327,0.84,,15800000.0,146902.0,97.58,0.04,,2340000.0,2022-10-01,2022,10,1,81.96719999999999,,9.08196576,
HSML11,4T2023,0.0029,0.0407,0.0978,-0.0,3.717,1.02,,15800000.0,168087.0,94.94,0.03,,2320000.0,2023-10-01,2023,10,1,96.8388,,9.47083464,
HSRE11,1T2021,0.0022,0.018000000000000002,0.0,0.0,320.0,0.9,826770000.0,8500000.0,15.0,97.06,0.0,745330000.0,1540000.0,2021-01-01,2021,1,1,87.354,97.26705882352941,0.0,0.0
HSRE11,1T2022,0.0023,0.0197,0.0766,0.0,1.0,1.03,827230000.0,8500000.0,90.0,97.11,0.0,851810000.0,280410.0,2022-01-01,2022,1,1,100.0233,97.32117647058824,7.6617847800000005,8.99471100362757e-09
HSRE11,1T2024,0.0022,0.0168,0.0707,0.0,6.0,1.14,834210000.0,8900000.0,283.0,93.74,0.02,951270000.0,1890000.0,2024-01-01,2024,1,1,106.86359999999999,93.7314606741573,7.5552565199999995,7.94228402030969e-09
HSRE11,2T2021,0.003,0.0184,0.0138,0.0,2.0,1.02,825170000.0,8500000.0,29.0,96.87,0.0,839030000.0,161130.0,2021-04-01,2021,4,1,98.8074,97.07882352941176,1.36354212,1.625141079579991e-09
HSRE11,2T2022,0.0033,0.0204,0.0823,0.0,2.0,1.04,817690000.0,8500000.0,135.0,95.99,0.0,851810000.0,1360000.0,2022-04-01,2022,4,1,99.8296,96.19882352941177,8.215976079999999,9.645315363754828e-09
HSRE11,2T2023,0.0039000000000000003,0.0169,0.0791,0.0,7.0,1.12,830660000.0,8900000.0,201.0,93.35,0.03,927600000.0,1090000.0,2023-04-01,2023,4,1,104.552,93.33258426966292,8.270063200000001,8.915548943510134e-09
HSRE11,2T2024,0.006500000000000001,0.0212,0.0708,0.0,59.0,1.14,851920000.0,8900000.0,295.0,95.74,0.05,969960000.0,2350000.0,2024-04-01,2024,4,1,109.14359999999998,95.72134831460674,7.727366879999999,7.96668613138686e-09
